rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
28,38:18.55,,Gabriel BORDIER,1997-10-08,FRA,1,"Stade Helitas, Caen (FRA)",2022-06-26,1202,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2298.55,FRA,24.0,2022
29,38:19.03,,Danila MARTYNOV,2004-05-01,RUS,2,"Meteor, Zhukovskiy (RUS)",2025-06-21,1201,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2299.03,RUS,21.0,2025
30,38:19.42,,Sergey KOZHEVNIKOV,2001-05-09,RUS,1,"Central Stadium, Kazan (RUS)",2025-08-10,1201,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2299.42,RUS,24.0,2025
31,38:20.0h,,Moacir ZIMMERMANN,1983-12-30,BRA,1,Blumenau (BRA),2008-06-07,1200,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2300.0,BRA,24.0,2008
32,38:20.9h,,David SMITH,1955-07-24,AUS,1,Sydney (AUS),1985-09-15,1200,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2300.9,AUS,30.0,1985
33,38:21.79,,Vasiliy MIZINOV,1997-12-29,RUS,2,"Central Stadium, Kazan (RUS)",2025-08-10,1199,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2301.79,RUS,27.0,2025
34,38:21.88,,Eiki TAKAHASHI,1992-11-19,JPN,1,Kitakami (JPN),2016-10-09,1199,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2301.88,JPN,23.0,2016
35,38:23.73,,Zhen WANG,1991-08-24,CHN,1,Genova (ITA),2015-02-08,1198,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2303.73,ITA,23.0,2015
36,38:23.95,,Masatora KAWANO,1998-10-23,JPN,4,"Juntendo University Stadium, Inzai (JPN)",2020-11-14,1198,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2303.95,JPN,22.0,2020
37,38:24.07,,Aleksandr GARIN,1999-12-28,RUS,3,"Central Stadium, Kazan (RUS)",2025-08-10,1197,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2304.07,RUS,25.0,2025
38,38:24.31,,Hatem GHOULA,1973-06-07,TUN,,Tunis (TUN),1998-05-30,1197,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2304.31,TUN,24.0,1998
39,38:25.42,,Evan DUNFEE,1990-09-28,CAN,1,"AIS Athletics Track, Canberra (AUS)",2024-01-28,1196,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2305.42,AUS,33.0,2024
40,38:26.4h,,Daniel GARCÍA CORDOVA,1971-10-28,MEX,1,Sønder Omme (DEN),1997-05-17,1196,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2306.4,DEN,25.0,1997
41,38:26.53,,Robert KORZENIOWSKI,1968-07-30,POL,1,Riga (LAT),2002-05-31,1196,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2306.53,LAT,33.0,2002
42,38:27.09,,Yusuke SUZUKI,1988-01-02,JPN,1,Yamaguchi (JPN),2014-10-11,1195,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2307.09,JPN,26.0,2014
43,38:27.34,,Toshikazu YAMANISHI,1996-02-15,JPN,1,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2024-09-22,1195,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2307.34,JPN,28.0,2024
44,38:27.57,,Robert HEFFERNAN,1978-02-28,IRL,1,Dublin (IRL),2008-07-19,1195,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2307.57,IRL,30.0,2008
45,38:28.05,,Massimo STANO,1992-02-27,ITA,1,Roma (ITA),2019-04-28,1195,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2308.05,ITA,27.0,2019
46,38:28.19,,Eiki TAKAHASHI,1992-11-19,JPN,1,"Municipal Stadium, Sasebo (JPN)",2019-12-08,1194,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2308.19,JPN,27.0,2019
47,38:28.29,,Sergey KOZHEVNIKOV,2001-05-09,RUS,3,"Kalininets Stadium, Yekaterinburg (RUS)",2024-08-18,1194,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2308.29,RUS,23.0,2024
48,38:28.63,,Vasiliy MIZINOV,1997-12-29,RUS,1,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",2023-08-03,1194,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2308.63,RUS,25.0,2023
49,38:30.38,,Zhen WANG,1991-08-24,CHN,1,Tianjin (CHN),2012-09-16,1193,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2310.38,CHN,21.0,2012
50,38:30.61,,Dane BIRD-SMITH,1992-07-15,AUS,1,Sydney (AUS),2019-04-05,1193,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2310.61,AUS,26.0,2019
51,38:30.91,,David HURTADO,1999-04-21,ECU,,"Pedro Grajales, Cali (COL)",2024-06-29,1192,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2310.91,COL,25.0,2024
52,38:31.24,,Declan TINGAY,1999-02-06,AUS,2,"AIS Athletics Track, Canberra (AUS)",2025-01-27,1192,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2311.24,AUS,25.0,2025
53,38:31.4h,,Werner HEYER,1956-11-14,GDR,1,Berlin (GER) (i),1980-01-12,1192,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2311.4,GER,23.0,1980
54,38:32.0h,,Erik TYSSE,1980-12-04,NOR,1,Bergen (NOR),2008-06-13,1192,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2312.0,NOR,27.0,2008
55,38:32.20,,Maher BEN HLIMA,1989-07-24,POL,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2025-08-23,1191,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2312.2,POL,36.0,2025
56,38:33.10,,Anton KURBATOV,2001-10-02,RUS,2,"Olympic Stadium, Cheboksary (RUS)",2022-08-02,1191,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2313.1,RUS,20.0,2022
57,38:33.38,,Maksim BOYKO,2003-08-08,RUS,3,"Meteor, Zhukovskiy (RUS)",2025-06-21,1191,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2313.38,RUS,21.0,2025
58,38:34.23,,Dane BIRD-SMITH,1992-07-15,AUS,1,Sydney (AUS),2017-03-31,1190,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2314.23,AUS,24.0,2017
59,38:35.43,,Perseus KARLSTRÖM,1990-05-02,SWE,2,"AIS Athletics Track, Canberra (AUS)",2023-02-02,1189,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2315.43,AUS,32.0,2023
60,38:35.50,,Ronald WEIGEL,1959-08-08,GDR,2,Berlin (GER) (i),1980-01-12,1189,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2315.5,GER,20.0,1980
61,38:36.37,,Evan DUNFEE,1990-09-28,CAN,1,"Alexander Stadium, Birmingham (GBR)",2022-08-07,1188,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2316.37,GBR,31.0,2022
62,38:37.02,,Kevin CAMPION,1988-05-23,FRA,1,Paris (FRA),2013-07-13,1188,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2317.02,FRA,25.0,2013
63,38:37.6h,,Jefferson PÉREZ,1974-07-01,ECU,1,Bergen (NOR),1998-05-09,1187,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2317.6,NOR,23.0,1998
64,38:37.90,,Walter ARENA,1964-05-30,ITA,1,Catania (ITA),1990-04-13,1187,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2317.9,ITA,25.0,1990
65,38:38.23,,Keisuke HARA,2002-03-04,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2025-05-06,1187,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2318.23,JPN,23.0,2025
66,38:39.28,,Perseus KARLSTRÖM,1990-05-02,SWE,1,Tampere (FIN),2018-09-01,1186,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2319.28,FIN,28.0,2018
67,38:39.72,,Evan DUNFEE,1990-09-28,CAN,1,"Swangard Stadium, Burnaby (CAN)",2021-06-12,1186,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2319.72,CAN,30.0,2021
68,38:40.04,,Koki IKEDA,1998-05-03,JPN,2,Kitami (JPN),2018-07-07,1186,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2320.04,JPN,20.0,2018
69,38:40.18,,Giovanni DE BENEDICTIS,1968-01-08,ITA,1,Cesenatico (ITA),1995-07-01,1186,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2320.18,ITA,27.0,1995
70,38:40.22,,Daisuke MATSUNAGA,1995-03-24,JPN,2,Kitakami (JPN),2016-10-09,1186,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2320.22,JPN,21.0,2016
71,38:40.25,,Christopher LINKE,1988-10-24,GER,1,Bühlertal (GER),2016-06-11,1186,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2320.25,GER,27.0,2016
72,38:40.26,,Satoshi MARUO,1991-11-28,JPN,2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2024-09-22,1186,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2320.26,JPN,32.0,2024
73,38:40.63,,Francesco FORTUNATO,1994-12-13,ITA,1,"Campo Coni, Avellino (ITA)",2025-05-10,1185,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2320.63,ITA,30.0,2025
74,38:40.92,,Miguel Ángel LÓPEZ,1988-07-03,ESP,1,Cartagena (ESP),2021-04-17,1185,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2320.92,ESP,32.0,2021
75,38:41.17,,Andriy YURIN,1984-01-20,UKR,1,Kyiv (UKR),2005-06-21,1185,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2321.17,UKR,21.0,2005
76,38:41.45,,Koki IKEDA,1998-05-03,JPN,1,"Denka Big Swan Stadium, Niigata (JPN)",2020-09-12,1185,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2321.45,JPN,22.0,2020
77,38:42.33,,Declan TINGAY,1999-02-06,AUS,2,"Alexander Stadium, Birmingham (GBR)",2022-08-07,1184,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2322.33,GBR,23.0,2022
78,38:42.38,,Francisco Javier FERNÁNDEZ,1977-03-06,ESP,1,Torremolinos (ESP),1999-07-11,1184,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2322.38,ESP,22.0,1999
79,38:43.63,,Satoshi MARUO,1991-11-28,JPN,1,"Sunrise Park, Saga (JPN)",2024-10-14,1183,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2323.63,JPN,32.0,2024
80,38:43.91,,Callum WILKINSON,1997-03-14,GBR,1,"Manchester Regional Arena, Manchester (GBR)",2024-06-30,1183,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2323.91,GBR,27.0,2024
81,38:44.13,,Veli-Matti PARTANEN,1991-10-28,FIN,2,Tampere (FIN),2018-09-01,1183,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2324.13,FIN,26.0,2018
82,38:44.61,,Dane BIRD-SMITH,1992-07-15,AUS,1,"SOPAC, Sydney (AUS)",2016-04-01,1182,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2324.61,AUS,23.0,2016
83,38:44.66,,David HURTADO,1999-04-21,ECU,1,Guayaquil (ECU),2021-04-18,1182,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2324.66,ECU,22.0,2021
84,38:44.87,,Nathan DEAKES,1977-08-17,AUS,1,Canberra (AUS),2002-02-08,1182,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2324.87,AUS,24.0,2002
85,38:44.88,,Sotaro OSAKA,2006-01-31,JPN,1,"Lemon Gas Stadium, Hiratsuka (JPN)",2025-04-26,1182,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2324.88,JPN,19.0,2025
1,38:44.88,,Sotaro OSAKA,2006-01-31,JPN,1,"Lemon Gas Stadium, Hiratsuka (JPN)",2025-04-26,1182,10000-metres-race-walk,race-walks,male,u20,10000-metres-race-walk,track,2324.88,JPN,19.0,2025
86,38:44.97,,Yohann DINIZ,1978-01-01,FRA,1,Albi (FRA),2011-07-29,1182,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2324.97,FRA,33.0,2011
87,38:46.4h,,Viktor BURAYEV,1982-08-23,RUS,1,Moskva (RUS),2000-05-20,1181,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2326.4,RUS,17.0,2000
2,38:46.4h,,Viktor BURAYEV,1982-08-23,RUS,1,Moskva (RUS),2000-05-20,1181,10000-metres-race-walk,race-walks,male,u20,10000-metres-race-walk,track,2326.4,RUS,17.0,2000
88,38:46.74,,Declan TINGAY,1999-02-06,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2023-03-31,1181,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2326.74,AUS,24.0,2023
89,38:46.78,,Hiroto JUSHO,2000-01-11,JPN,1,"Municipal Stadium, Kitami (JPN)",2024-07-06,1181,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2326.78,JPN,24.0,2024
90,38:46.99,,Kyle SWAN,1999-03-28,AUS,2,"AIS Athletics Track, Canberra (AUS)",2024-01-28,1181,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2326.99,AUS,24.0,2024
91,38:47.13,,David SMITH,1955-07-24,AUS,1,Dubbo (AUS),1984-12-30,1180,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2327.13,AUS,29.0,1984
92,38:47.54,,Roman MRÁZEK,1962-01-21,TCH,1,Bratislava (TCH),1987-06-12,1180,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2327.54,TCH,25.0,1987
93,38:48.01,,Michele DIDONI,1974-03-07,ITA,2,Cesenatico (ITA),1995-07-01,1180,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2328.01,ITA,21.0,1995
94,38:48.03,,Koki IKEDA,1998-05-03,JPN,3,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2024-09-22,1180,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2328.03,JPN,26.0,2024
95,38:49.16,,Ryo HAMANISHI,2000-04-24,JPN,1,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2025-09-27,1179,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2329.16,JPN,25.0,2025
96,38:49.21,,Sandeep KUMAR,1986-05-01,IND,3,"Alexander Stadium, Birmingham (GBR)",2022-08-07,1179,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2329.21,GBR,36.0,2022
97,38:49.76,,Paul MCGRATH,2002-03-07,ESP,1,"Estadi Natalia Rodríguez, Tarragona (ESP)",2025-08-01,1179,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2329.76,ESP,23.0,2025
98,38:49.9h,,Sergey KOZHEVNIKOV,2001-05-09,RUS,1,"Football and athletics Arena, Saransk (RUS) (i)",2023-09-24,1178,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2329.9,RUS,22.0,2023
99,38:50.28,,Alex SCHWAZER,1984-11-26,ITA,1,Pergine Valsugana (ITA),2011-07-23,1178,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2330.28,ITA,26.0,2011
100,38:50.37,,Masatora KAWANO,1998-10-23,JPN,3,Kitami (JPN),2018-07-07,1178,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2330.37,JPN,19.0,2018
101,38:50.9h,,Perseus KARLSTRÖM,1990-05-02,SWE,1,Melbourne (AUS),2020-01-12,1178,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2330.9,AUS,29.0,2020
102,38:51.00,,Veli-Matti PARTANEN,1991-10-28,FIN,1,"Leppävaaran Stadion, Espoo (FIN)",2025-08-02,1178,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2331.0,FIN,33.0,2025
103,38:51.51,,Andreas ERM,1976-03-12,GER,1,Braunschweig (GER),2004-07-10,1177,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2331.51,GER,28.0,2004
104,38:51.71,,Francesco FORTUNATO,1994-12-13,ITA,1,"Campo Comunale N. Palladino, Campobasso (ITA)",2024-03-24,1177,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2331.71,ITA,29.0,2024
105,38:52.08,,Hayato KATSUKI,1990-11-28,JPN,2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2025-09-27,1177,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2332.08,JPN,34.0,2025
106,38:52.4h,,Artur MELESHKEVICH,1975-04-11,BLR,1,Minsk (BLR) (i),2001-02-02,1177,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2332.4,BLR,25.0,2001
107,38:52.76,,Perseus KARLSTRÖM,1990-05-02,SWE,1,Canberra (AUS),2019-01-09,1176,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2332.76,AUS,28.0,2019
108,38:53.11,,Zhen WANG,1991-08-24,CHN,1,Asti (ITA),2016-05-21,1176,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2333.11,ITA,24.0,2016
109,38:53.42,,Miguel Ángel LÓPEZ,1988-07-03,ESP,1,Cartagena (ESP),2015-04-29,1176,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2333.42,ESP,26.0,2015
110,38:53.64,,Álvaro MARTÍN,1994-06-18,ESP,1,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",2024-06-29,1176,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2333.64,ESP,30.0,2024
111,38:54.08,,Taisei YOSHIZAKO,2005-01-15,JPN,2,"Lemon Gas Stadium, Hiratsuka (JPN)",2025-04-26,1175,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2334.08,JPN,20.0,2025
112,38:54.20,,Evan DUNFEE,1990-09-28,CAN,1,Kamloops (CAN),2019-07-07,1175,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2334.2,CAN,28.0,2019
113,38:54.30,,Roland WIESER,1956-05-06,GDR,1,Potsdam (GDR),1980-07-13,1175,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2334.3,GDR,24.0,1980
114,38:54.4h,,Frants KOSTYUKEVICH,1963-04-04,BLR,1,Minsk (BLR) (i),1996-02-02,1175,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2334.4,BLR,32.0,1996
115,38:54.75,,Ralf KOWALSKY,1962-03-22,GDR,1,Cottbus (GER),1981-06-24,1175,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2334.75,GER,19.0,1981
3,38:54.75,,Ralf KOWALSKY,1962-03-22,GDR,1,Cottbus (GER),1981-06-24,1175,10000-metres-race-walk,race-walks,male,u20,10000-metres-race-walk,track,2334.75,GER,19.0,1981
116,38:54.82,,Ryo HAMANISHI,2000-04-24,JPN,4,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2024-09-22,1175,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2334.82,JPN,24.0,2024
117,38:54.87,,Miguel Ángel LÓPEZ,1988-07-03,ESP,1,Alcobendas (ESP),2014-07-27,1175,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2334.87,ESP,26.0,2014
118,38:55.00,,Jozef PRIBILINEC,1960-07-06,TCH,1,Hildesheim (GER),1986-09-06,1175,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2335.0,GER,26.0,1986
119,38:55.20,,Rhydian COWLEY,1991-01-04,AUS,3,"AIS Athletics Track, Canberra (AUS)",2024-01-28,1175,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2335.2,AUS,33.0,2024
120,38:55.40,,David SMITH,1955-07-24,AUS,2,Hildesheim (GER),1986-09-06,1174,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2335.4,GER,31.0,1986
121,38:55.49,,Eiki TAKAHASHI,1992-11-19,JPN,2,Abashiri (JPN),2015-07-16,1174,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2335.49,JPN,22.0,2015
122,38:56.3h,,Ingus JANEVIČS,1986-04-29,LAT,1,Valga (EST),2008-04-26,1174,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2336.3,EST,22.0,2008
123,38:56.63,,Kento YOSHIKAWA,2001-08-09,JPN,5,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2024-09-22,1174,10000-metres-race-walk,race-walks,male,senior,10000-metres-race-walk,track,2336.63,JPN,23.0,2024
